person,personLabel,dob,dod,citizenshipLabel,placeOfDeathLabel,mannerOfDeathLabel,causeOfDeathLabel,killerLabel
http://www.wikidata.org/entity/Q1986289,Lev Rebet,1912-03-03T00:00:00Z,1957-10-12T00:00:00Z,Nazi Germany,Munich,,,Bohdan Stashynsky
http://www.wikidata.org/entity/Q1986289,Lev Rebet,1912-03-03T00:00:00Z,1957-10-12T00:00:00Z,Austria–Hungary,Munich,,,Bohdan Stashynsky
http://www.wikidata.org/entity/Q1986289,Lev Rebet,1912-03-03T00:00:00Z,1957-10-12T00:00:00Z,Second Polish Republic,Munich,,,Bohdan Stashynsky
http://www.wikidata.org/entity/Q1986289,Lev Rebet,1912-03-03T00:00:00Z,1957-10-12T00:00:00Z,Ukrainian People's Republic,Munich,,,Bohdan Stashynsky
http://www.wikidata.org/entity/Q1986289,Lev Rebet,1912-03-03T00:00:00Z,1957-10-12T00:00:00Z,West Ukrainian People's Republic,Munich,,,Bohdan Stashynsky
http://www.wikidata.org/entity/Q1986289,Lev Rebet,1912-03-03T00:00:00Z,1957-10-12T00:00:00Z,West Germany,Munich,,,Bohdan Stashynsky
http://www.wikidata.org/entity/Q1986289,Lev Rebet,1912-03-03T00:00:00Z,1957-10-12T00:00:00Z,Ukrainian national government (1941),Munich,,,Bohdan Stashynsky
http://www.wikidata.org/entity/Q557665,Rudolf Kastner,1906-01-01T00:00:00Z,1957-03-15T00:00:00Z,Hungary,Tel Aviv,,,
http://www.wikidata.org/entity/Q557665,Rudolf Kastner,1906-01-01T00:00:00Z,1957-03-15T00:00:00Z,Romania,Tel Aviv,,,
http://www.wikidata.org/entity/Q557665,Rudolf Kastner,1906-01-01T00:00:00Z,1957-03-15T00:00:00Z,Israel,Tel Aviv,,,
http://www.wikidata.org/entity/Q1607096,Henry Nxumalo,1917-01-01T00:00:00Z,1957-01-01T00:00:00Z,South Africa,Soweto,,,
http://www.wikidata.org/entity/Q3304816,Mekki Ben Azzouz,1953-01-01T00:00:00Z,1956-05-20T00:00:00Z,Tunisia,Tunis,,,
http://www.wikidata.org/entity/Q3304816,Mekki Ben Azzouz,1953-01-01T00:00:00Z,1956-05-20T00:00:00Z,French protectorate of Tunisia,Tunis,,,
http://www.wikidata.org/entity/Q364590,Adolf Wolfard,1901-12-20T00:00:00Z,1951-11-29T00:00:00Z,Germany,Bremen,,explosion,Erich von Halacz
http://www.wikidata.org/entity/Q3132690,Henry Chavigny de Lachevrotière,1883-09-11T00:00:00Z,1951-01-12T00:00:00Z,France,Ho Chi Minh City,,,
http://www.wikidata.org/entity/Q10797124,Nam Quốc Cang,1917-01-01T00:00:00Z,1950-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q4132223,Yaroslav Halan,1902-07-27T00:00:00Z,1949-10-24T00:00:00Z,Cisleithania,Lviv,,,
http://www.wikidata.org/entity/Q4132223,Yaroslav Halan,1902-07-27T00:00:00Z,1949-10-24T00:00:00Z,Cisleithania,Lviv,,,
http://www.wikidata.org/entity/Q595487,George Polk,1913-10-17T00:00:00Z,1948-05-16T00:00:00Z,United States,Thessaloniki,,,
http://www.wikidata.org/entity/Q4249389,Leib Yaffe,1876-06-05T00:00:00Z,1948-03-11T00:00:00Z,Russian Empire,Jerusalem,,car bomb,
http://www.wikidata.org/entity/Q4249389,Leib Yaffe,1876-06-05T00:00:00Z,1948-03-11T00:00:00Z,Mandatory Palestine,Jerusalem,,car bomb,
http://www.wikidata.org/entity/Q1001,Mahatma Gandhi,1869-10-02T00:00:00Z,1948-01-30T00:00:00Z,India,Gandhi Smriti,,gunshot wound,Nathuram Godse
http://www.wikidata.org/entity/Q1001,Mahatma Gandhi,1869-10-02T00:00:00Z,1948-01-30T00:00:00Z,India,Gandhi Smriti,,gunshot wound,Nathuram Godse
http://www.wikidata.org/entity/Q624754,Chang Deok-soo,1894-12-10T00:00:00Z,1947-12-02T00:00:00Z,Joseon,Seoul,,,
http://www.wikidata.org/entity/Q624754,Chang Deok-soo,1894-12-10T00:00:00Z,1947-12-02T00:00:00Z,Korean Empire,Seoul,,,
http://www.wikidata.org/entity/Q624754,Chang Deok-soo,1894-12-10T00:00:00Z,1947-12-02T00:00:00Z,Empire of Japan,Seoul,,,
http://www.wikidata.org/entity/Q697740,Wang Shiwei,1906-03-12T00:00:00Z,1947-07-01T00:00:00Z,Qing dynasty,,,,
http://www.wikidata.org/entity/Q697740,Wang Shiwei,1906-03-12T00:00:00Z,1947-07-01T00:00:00Z,Republic of China,,,,
http://www.wikidata.org/entity/Q11095523,Li Gongpu,1902-11-26T00:00:00Z,1946-07-12T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q24013714,Arcadio Vilela Gárate,1883-01-01T00:00:00Z,1946-05-19T00:00:00Z,Spain,A Coruña,,gunshot wound,
http://www.wikidata.org/entity/Q400678,Ahmad Kasravi,1890-09-29T00:00:00Z,1946-03-11T00:00:00Z,Qajar Iran,Tehran,,stab wound,
http://www.wikidata.org/entity/Q400678,Ahmad Kasravi,1890-09-29T00:00:00Z,1946-03-11T00:00:00Z,Pahlavi Iran,Tehran,,stab wound,
http://www.wikidata.org/entity/Q400678,Ahmad Kasravi,1890-09-29T00:00:00Z,1946-03-11T00:00:00Z,Qajar Iran,Tehran,,stab wound,
http://www.wikidata.org/entity/Q400678,Ahmad Kasravi,1890-09-29T00:00:00Z,1946-03-11T00:00:00Z,Pahlavi Iran,Tehran,,stab wound,
http://www.wikidata.org/entity/Q12788880,Filip Terčelj,1892-02-02T00:00:00Z,1946-01-07T00:00:00Z,Socialist Federal Republic of Yugoslavia,Davča,,,
http://www.wikidata.org/entity/Q12788880,Filip Terčelj,1892-02-02T00:00:00Z,1946-01-07T00:00:00Z,Kingdom of Italy,Davča,,,
http://www.wikidata.org/entity/Q12788880,Filip Terčelj,1892-02-02T00:00:00Z,1946-01-07T00:00:00Z,Cisleithania,Davča,,,
http://www.wikidata.org/entity/Q497184,Song Jin-woo,1889-05-08T00:00:00Z,1945-12-30T00:00:00Z,Joseon,Seoul,,,
http://www.wikidata.org/entity/Q497184,Song Jin-woo,1889-05-08T00:00:00Z,1945-12-30T00:00:00Z,Korean Empire,Seoul,,,
http://www.wikidata.org/entity/Q1214563,Zoltán Nagy,1884-05-15T00:00:00Z,1945-07-04T00:00:00Z,Hungary,Budapest District V,,,
http://www.wikidata.org/entity/Q109478842,Otmár Ságody,1881-05-28T00:00:00Z,1945-02-13T00:00:00Z,Kingdom of Hungary,Budapest,,gunshot wound,
http://www.wikidata.org/entity/Q570810,Antal Szerb,1901-05-01T00:00:00Z,1945-01-27T00:00:00Z,Hungary,Balf,,,
http://www.wikidata.org/entity/Q109478842,Otmár Ságody,1881-05-28T00:00:00Z,1945-01-14T00:00:00Z,Kingdom of Hungary,Budapest,,gunshot wound,
http://www.wikidata.org/entity/Q18130124,Győző Gergely,1877-02-20T00:00:00Z,1945-01-04T00:00:00Z,Kingdom of Hungary,Budapest,,,
http://www.wikidata.org/entity/Q18130124,Győző Gergely,1877-02-20T00:00:00Z,1945-01-04T00:00:00Z,Kingdom of Hungary,Budapest,,,
http://www.wikidata.org/entity/Q61896994,Q61896994,1899-01-01T00:00:00Z,1945-01-01T00:00:00Z,Bulgaria,,,,
http://www.wikidata.org/entity/Q615102,Rayko Aleksiev,1893-03-07T00:00:00Z,1944-11-18T00:00:00Z,Bulgaria,Sofia,,,
http://www.wikidata.org/entity/Q12323495,L.V. Jensen,1884-06-07T00:00:00Z,1944-11-16T00:00:00Z,Kingdom of Denmark,,,,
http://www.wikidata.org/entity/Q65316153,Petko Popov,1900-12-19T00:00:00Z,1944-10-25T00:00:00Z,Bulgaria,http://www.wikidata.org/.well-known/genid/e5c4cea8b486fbce2b42d548d42c6405,,,
http://www.wikidata.org/entity/Q78530,Viktor Ullmann,1898-01-01T00:00:00Z,1944-10-18T00:00:00Z,Austria,Oświęcim,,asphyxia,
http://www.wikidata.org/entity/Q78530,Viktor Ullmann,1898-01-01T00:00:00Z,1944-10-18T00:00:00Z,Austria,Auschwitz II-Birkenau concentration camp,,asphyxia,
http://www.wikidata.org/entity/Q256838,Danail Krapchev,1880-12-15T00:00:00Z,1944-09-10T00:00:00Z,Bulgaria,Sofia,,,
http://www.wikidata.org/entity/Q669893,Georges Mandel,1885-06-05T00:00:00Z,1944-07-07T00:00:00Z,France,Fontainebleau,,execution,
http://www.wikidata.org/entity/Q527116,Philippe Henriot,1889-01-07T00:00:00Z,1944-06-28T00:00:00Z,France,Paris,,,
http://www.wikidata.org/entity/Q4408895,Nurmyrat Saryhanow,1906-01-01T00:00:00Z,1944-05-04T00:00:00Z,Soviet Union,Moldova,,,
http://www.wikidata.org/entity/Q1233679,Leone Ginzburg,1909-04-04T00:00:00Z,1944-02-05T00:00:00Z,Kingdom of Italy,Rome,,torture,
http://www.wikidata.org/entity/Q3301380,Maurice Sarraut,1869-09-22T00:00:00Z,1943-12-02T00:00:00Z,France,Toulouse,,,
http://www.wikidata.org/entity/Q2380872,Uładzisłau Kazłouski,1896-06-29T00:00:00Z,1943-11-13T00:00:00Z,Belarus,Minsk,,,
http://www.wikidata.org/entity/Q2380872,Uładzisłau Kazłouski,1896-06-29T00:00:00Z,1943-11-13T00:00:00Z,Russian Empire,Minsk,,,
http://www.wikidata.org/entity/Q2380872,Uładzisłau Kazłouski,1896-06-29T00:00:00Z,1943-11-13T00:00:00Z,Reichskommissariat Ostland,Minsk,,,
http://www.wikidata.org/entity/Q2380872,Uładzisłau Kazłouski,1896-06-29T00:00:00Z,1943-11-13T00:00:00Z,Second Polish Republic,Minsk,,,
http://www.wikidata.org/entity/Q2380872,Uładzisłau Kazłouski,1896-06-29T00:00:00Z,1943-11-13T00:00:00Z,Belarusian People's Republic,Minsk,,,
http://www.wikidata.org/entity/Q2380872,Uładzisłau Kazłouski,1896-06-29T00:00:00Z,1943-11-13T00:00:00Z,Belarus,Minsk,,,
http://www.wikidata.org/entity/Q2380872,Uładzisłau Kazłouski,1896-06-29T00:00:00Z,1943-11-13T00:00:00Z,Russian Empire,Minsk,,,
http://www.wikidata.org/entity/Q2380872,Uładzisłau Kazłouski,1896-06-29T00:00:00Z,1943-11-13T00:00:00Z,Reichskommissariat Ostland,Minsk,,,
http://www.wikidata.org/entity/Q2380872,Uładzisłau Kazłouski,1896-06-29T00:00:00Z,1943-11-13T00:00:00Z,Second Polish Republic,Minsk,,,
http://www.wikidata.org/entity/Q2380872,Uładzisłau Kazłouski,1896-06-29T00:00:00Z,1943-11-13T00:00:00Z,Belarusian People's Republic,Minsk,,,
http://www.wikidata.org/entity/Q797666,Kočo Racin,1908-12-22T00:00:00Z,1943-06-13T00:00:00Z,Kingdom of Yugoslavia,Mount Bistra,,,
http://www.wikidata.org/entity/Q3370910,Paul Colin,1890-10-22T00:00:00Z,1943-04-14T00:00:00Z,Belgium,City of Brussels,,,
http://www.wikidata.org/entity/Q3370910,Paul Colin,1890-10-22T00:00:00Z,1943-04-14T00:00:00Z,Belgium,City of Brussels,,,
http://www.wikidata.org/entity/Q3370910,Paul Colin,1890-10-22T00:00:00Z,1943-04-14T00:00:00Z,Belgium,City of Brussels,,,
http://www.wikidata.org/entity/Q3370910,Paul Colin,1890-10-22T00:00:00Z,1943-04-08T00:00:00Z,Belgium,City of Brussels,,,
http://www.wikidata.org/entity/Q3370910,Paul Colin,1890-10-22T00:00:00Z,1943-04-08T00:00:00Z,Belgium,City of Brussels,,,
http://www.wikidata.org/entity/Q3370910,Paul Colin,1890-10-22T00:00:00Z,1943-04-08T00:00:00Z,Belgium,City of Brussels,,,
http://www.wikidata.org/entity/Q1377376,Alfred Nossig,1864-04-18T00:00:00Z,1943-02-22T00:00:00Z,Poland,Warsaw,,,
http://www.wikidata.org/entity/Q1377376,Alfred Nossig,1864-04-18T00:00:00Z,1943-02-22T00:00:00Z,Poland,Warsaw,,,
http://www.wikidata.org/entity/Q15501589,Philippe Roques,1910-02-07T00:00:00Z,1943-02-07T00:00:00Z,France,Perpignan,,,
http://www.wikidata.org/entity/Q133877,Carlo Tresca,1879-03-09T00:00:00Z,1943-01-11T00:00:00Z,United States,New York City,,,
http://www.wikidata.org/entity/Q133877,Carlo Tresca,1879-03-09T00:00:00Z,1943-01-11T00:00:00Z,Kingdom of Italy,New York City,,,
http://www.wikidata.org/entity/Q95115076,Dolek Better,,1943-01-01T00:00:00Z,,Auschwitz,,,
http://www.wikidata.org/entity/Q889485,Vera Kharuzhaya,1903-09-27T00:00:00Z,1942-12-04T00:00:00Z,Byelorussian Soviet Socialist Republic,Vitebsk,,gunshot wound,
http://www.wikidata.org/entity/Q889485,Vera Kharuzhaya,1903-09-27T00:00:00Z,1942-12-04T00:00:00Z,Soviet Union,Vitebsk,,gunshot wound,
http://www.wikidata.org/entity/Q889485,Vera Kharuzhaya,1903-09-27T00:00:00Z,1942-12-04T00:00:00Z,Russian Empire,Vitebsk,,gunshot wound,
http://www.wikidata.org/entity/Q889485,Vera Kharuzhaya,1903-09-27T00:00:00Z,1942-12-04T00:00:00Z,Byelorussian Soviet Socialist Republic,Vitebsk,,gunshot wound,
http://www.wikidata.org/entity/Q889485,Vera Kharuzhaya,1903-09-27T00:00:00Z,1942-12-04T00:00:00Z,Soviet Union,Vitebsk,,gunshot wound,
http://www.wikidata.org/entity/Q889485,Vera Kharuzhaya,1903-09-27T00:00:00Z,1942-12-04T00:00:00Z,Russian Empire,Vitebsk,,gunshot wound,
http://www.wikidata.org/entity/Q28090273,Jacques Grumbach,1902-04-19T00:00:00Z,1942-11-26T00:00:00Z,France,Gestiès,,,
http://www.wikidata.org/entity/Q148886,Bruno Schulz,1892-07-12T00:00:00Z,1942-11-19T00:00:00Z,Austria–Hungary,Drohobych Ghetto,,,
http://www.wikidata.org/entity/Q148886,Bruno Schulz,1892-07-12T00:00:00Z,1942-11-19T00:00:00Z,Second Polish Republic,Drohobych Ghetto,,,
http://www.wikidata.org/entity/Q148886,Bruno Schulz,1892-07-12T00:00:00Z,1942-11-19T00:00:00Z,Ukrainian People's Republic,Drohobych Ghetto,,,
http://www.wikidata.org/entity/Q148886,Bruno Schulz,1892-07-12T00:00:00Z,1942-11-19T00:00:00Z,West Ukrainian People's Republic,Drohobych Ghetto,,,
http://www.wikidata.org/entity/Q71388031,Adolf Fuchs,1878-07-27T00:00:00Z,1942-09-23T00:00:00Z,Nazi Germany,Auschwitz,,,
http://www.wikidata.org/entity/Q71388031,Adolf Fuchs,1878-07-27T00:00:00Z,1942-09-23T00:00:00Z,Weimar Republic,Auschwitz,,,
http://www.wikidata.org/entity/Q71388031,Adolf Fuchs,1878-07-27T00:00:00Z,1942-09-23T00:00:00Z,German Empire,Auschwitz,,,
http://www.wikidata.org/entity/Q152441,Janusz Korczak,1878-07-22T00:00:00Z,1942-08-07T00:00:00Z,Second Polish Republic,Treblinka extermination camp,,,
http://www.wikidata.org/entity/Q55680812,Vincy Schwarz,1902-09-05T00:00:00Z,1942-06-30T00:00:00Z,Czechoslovakia,Prague,,execution,
http://www.wikidata.org/entity/Q55680812,Vincy Schwarz,1902-09-05T00:00:00Z,1942-06-30T00:00:00Z,Czechoslovakia,Prague,,execution,
http://www.wikidata.org/entity/Q474304,Evžen Rošický,1914-10-15T00:00:00Z,1942-06-25T00:00:00Z,Czechoslovakia,Prague,,gunshot wound,
http://www.wikidata.org/entity/Q474304,Evžen Rošický,1914-10-15T00:00:00Z,1942-06-25T00:00:00Z,Czechoslovakia,Prague,,gunshot wound,
http://www.wikidata.org/entity/Q474304,Evžen Rošický,1914-10-15T00:00:00Z,1942-06-25T00:00:00Z,Czechoslovakia,Prague,,gunshot wound,
http://www.wikidata.org/entity/Q6508226,Lea Schiavi,1907-03-02T00:00:00Z,1942-04-24T00:00:00Z,Kingdom of Italy,Iran,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-22T00:00:00Z,Soviet Union,Kyiv,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-22T00:00:00Z,Russian Empire,Kyiv,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-22T00:00:00Z,Second Polish Republic,Kyiv,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-22T00:00:00Z,Ukrainian People's Republic,Kyiv,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-22T00:00:00Z,Soviet Union,Kyiv,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-22T00:00:00Z,Russian Empire,Kyiv,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-22T00:00:00Z,Second Polish Republic,Kyiv,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-22T00:00:00Z,Ukrainian People's Republic,Kyiv,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-21T00:00:00Z,Soviet Union,Kyiv,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-21T00:00:00Z,Russian Empire,Kyiv,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-21T00:00:00Z,Second Polish Republic,Kyiv,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-21T00:00:00Z,Ukrainian People's Republic,Kyiv,,,
http://www.wikidata.org/entity/Q722102,Ivan Rohach,1913-05-29T00:00:00Z,1942-02-21T00:00:00Z,West Ukrainian People's Republic,Babi Yar,,gunshot wound,
http://www.wikidata.org/entity/Q722102,Ivan Rohach,1913-05-29T00:00:00Z,1942-02-21T00:00:00Z,Carpatho-Ukraine,Babi Yar,,gunshot wound,
http://www.wikidata.org/entity/Q722102,Ivan Rohach,1913-05-29T00:00:00Z,1942-02-21T00:00:00Z,Ukrainian national government (1941),Babi Yar,,gunshot wound,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-21T00:00:00Z,Soviet Union,Kyiv,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-21T00:00:00Z,Russian Empire,Kyiv,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-21T00:00:00Z,Second Polish Republic,Kyiv,,,
http://www.wikidata.org/entity/Q2620289,Olena Teliha,1906-07-21T00:00:00Z,1942-02-21T00:00:00Z,Ukrainian People's Republic,Kyiv,,,
http://www.wikidata.org/entity/Q12366451,Karl Freiberg,1894-05-02T00:00:00Z,1941-12-02T00:00:00Z,Estonia,Sverdlovsk Oblast,,gunshot wound,
http://www.wikidata.org/entity/Q56826281,Julio Bris González,1906-01-31T00:00:00Z,1941-11-20T00:00:00Z,Spain,Gusen concentration camp,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Soviet Union,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Russian Empire,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Ukrainian Soviet Socialist Republic,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Russian Republic,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Kingdom of Romania,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Odesa Soviet Republic,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Soviet Union,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Russian Empire,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Ukrainian Soviet Socialist Republic,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Russian Republic,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Kingdom of Romania,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Odesa Soviet Republic,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Soviet Union,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Russian Empire,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Ukrainian Soviet Socialist Republic,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Russian Republic,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Kingdom of Romania,Tiraspol,,,
http://www.wikidata.org/entity/Q23688760,Ieremia Cecan,1867-01-01T00:00:00Z,1941-06-27T00:00:00Z,Odesa Soviet Republic,Tiraspol,,,
http://www.wikidata.org/entity/Q4495085,Ion Halippa,1871-01-16T00:00:00Z,1941-06-25T00:00:00Z,Romania,Zaporizhzhia,,,
http://www.wikidata.org/entity/Q313581,Nicolae Iorga,1871-06-05T00:00:00Z,1940-11-27T00:00:00Z,Kingdom of Romania,Strejnicu,,gunshot wound,
http://www.wikidata.org/entity/Q313581,Nicolae Iorga,1871-06-05T00:00:00Z,1940-11-27T00:00:00Z,United Principalities of Moldavia and Wallachia,Strejnicu,,gunshot wound,
http://www.wikidata.org/entity/Q313581,Nicolae Iorga,1871-06-05T00:00:00Z,1940-11-27T00:00:00Z,Kingdom of Romania,Strejnicu,,gunshot wound,
http://www.wikidata.org/entity/Q313581,Nicolae Iorga,1871-06-05T00:00:00Z,1940-11-27T00:00:00Z,United Principalities of Moldavia and Wallachia,Strejnicu,,gunshot wound,
http://www.wikidata.org/entity/Q65902,Willi Münzenberg,1889-08-14T00:00:00Z,1940-10-21T00:00:00Z,German Reich,Saint-Marcellin,,hanging to death,
http://www.wikidata.org/entity/Q33391,Leon Trotsky,1879-11-07T00:00:00Z,1940-08-21T00:00:00Z,Mexico,Coyoacán,,cerebral hemorrhage,Joseph Stalin
http://www.wikidata.org/entity/Q33391,Leon Trotsky,1879-11-07T00:00:00Z,1940-08-21T00:00:00Z,Soviet Union,Coyoacán,,cerebral hemorrhage,Joseph Stalin
http://www.wikidata.org/entity/Q33391,Leon Trotsky,1879-11-07T00:00:00Z,1940-08-21T00:00:00Z,Russian Empire,Coyoacán,,cerebral hemorrhage,Joseph Stalin
http://www.wikidata.org/entity/Q33391,Leon Trotsky,1879-11-07T00:00:00Z,1940-08-21T00:00:00Z,Ukrainian Soviet Socialist Republic,Coyoacán,,cerebral hemorrhage,Joseph Stalin
http://www.wikidata.org/entity/Q33391,Leon Trotsky,1879-11-07T00:00:00Z,1940-08-21T00:00:00Z,Russian Socialist Federative Soviet Republic,Coyoacán,,cerebral hemorrhage,Joseph Stalin
http://www.wikidata.org/entity/Q33391,Leon Trotsky,1879-11-07T00:00:00Z,1940-08-21T00:00:00Z,Mexico,Coyoacán,,cerebral hemorrhage,Ramón Mercader
http://www.wikidata.org/entity/Q33391,Leon Trotsky,1879-11-07T00:00:00Z,1940-08-21T00:00:00Z,Soviet Union,Coyoacán,,cerebral hemorrhage,Ramón Mercader
http://www.wikidata.org/entity/Q33391,Leon Trotsky,1879-11-07T00:00:00Z,1940-08-21T00:00:00Z,Russian Empire,Coyoacán,,cerebral hemorrhage,Ramón Mercader
http://www.wikidata.org/entity/Q33391,Leon Trotsky,1879-11-07T00:00:00Z,1940-08-21T00:00:00Z,Ukrainian Soviet Socialist Republic,Coyoacán,,cerebral hemorrhage,Ramón Mercader
http://www.wikidata.org/entity/Q33391,Leon Trotsky,1879-11-07T00:00:00Z,1940-08-21T00:00:00Z,Russian Socialist Federative Soviet Republic,Coyoacán,,cerebral hemorrhage,Ramón Mercader
http://www.wikidata.org/entity/Q114474,Werner Scholem,1895-12-29T00:00:00Z,1940-07-17T00:00:00Z,German Reich,Buchenwald concentration camp,,gunshot wound,
http://www.wikidata.org/entity/Q65902,Willi Münzenberg,1889-08-14T00:00:00Z,1940-06-22T00:00:00Z,German Reich,Saint-Marcellin,,hanging to death,
http://www.wikidata.org/entity/Q591517,Stanisław Kubista,1898-09-27T00:00:00Z,1940-04-26T00:00:00Z,German Empire,Sachsenhausen concentration camp,,,
http://www.wikidata.org/entity/Q591517,Stanisław Kubista,1898-09-27T00:00:00Z,1940-04-26T00:00:00Z,Second Polish Republic,Sachsenhausen concentration camp,,,
http://www.wikidata.org/entity/Q591517,Stanisław Kubista,1898-09-27T00:00:00Z,1940-04-26T00:00:00Z,German Empire,Sachsenhausen concentration camp,,,
http://www.wikidata.org/entity/Q591517,Stanisław Kubista,1898-09-27T00:00:00Z,1940-04-26T00:00:00Z,Second Polish Republic,Sachsenhausen concentration camp,,,
http://www.wikidata.org/entity/Q4679566,Adam Obrubański,1892-12-28T00:00:00Z,1940-01-01T00:00:00Z,Second Polish Republic,Katyn,,execution by shooting,
http://www.wikidata.org/entity/Q105294801,Mahmud al-Karmi,1889-01-01T00:00:00Z,1939-12-24T00:00:00Z,Ottoman Empire,Beirut,,assassination,
http://www.wikidata.org/entity/Q105294801,Mahmud al-Karmi,1889-01-01T00:00:00Z,1939-12-24T00:00:00Z,Mandatory Palestine,Beirut,,assassination,
http://www.wikidata.org/entity/Q105294801,Mahmud al-Karmi,1889-01-01T00:00:00Z,1939-12-24T00:00:00Z,Ottoman Empire,Beirut,,assassination,
http://www.wikidata.org/entity/Q105294801,Mahmud al-Karmi,1889-01-01T00:00:00Z,1939-12-24T00:00:00Z,Mandatory Palestine,Beirut,,assassination,
http://www.wikidata.org/entity/Q9302984,Rafał Marceli Blüth,1891-08-19T00:00:00Z,1939-11-17T00:00:00Z,Russian Empire,,,,
http://www.wikidata.org/entity/Q9302984,Rafał Marceli Blüth,1891-08-19T00:00:00Z,1939-11-17T00:00:00Z,Second Polish Republic,,,,
http://www.wikidata.org/entity/Q9302984,Rafał Marceli Blüth,1891-08-19T00:00:00Z,1939-11-17T00:00:00Z,Russian Empire,,,,
http://www.wikidata.org/entity/Q9302984,Rafał Marceli Blüth,1891-08-19T00:00:00Z,1939-11-17T00:00:00Z,Second Polish Republic,,,,
http://www.wikidata.org/entity/Q9302984,Rafał Marceli Blüth,1891-08-19T00:00:00Z,1939-11-17T00:00:00Z,Russian Empire,,,,
http://www.wikidata.org/entity/Q9302984,Rafał Marceli Blüth,1891-08-19T00:00:00Z,1939-11-17T00:00:00Z,Second Polish Republic,,,,
http://www.wikidata.org/entity/Q84266,Karl Radek,1885-10-31T00:00:00Z,1939-05-19T00:00:00Z,Poland,Verkhneuralsk,,,
